sensor:model,sensor:package,sensor:capability,sensor:units
2018-03-31T12:35:11.219+0100,-0.009101882,51.49146093,50
2018-03-31T12:35:12.179+0100,-0.009107028,51.49145848,50
2018-03-31T12:35:13.268+0100,-0.009112669,51.49145394,50
2018-03-31T12:35:14.216+0100,-0.009110913,51.49146073,50
2018-03-31T12:35:15.214+0100,-0.009110349,51.49145702,50
2018-03-31T12:35:16.191+0100,-0.009109285,51.49145427,50
2018-03-31T12:35:17.293+0100,-0.009107121,51.49145528,50
2018-03-31T12:35:18.189+0100,-0.009106588,51.49145758,50
2018-03-31T12:35:19.262+0100,-0.009100277,51.49145369,50
2018-03-31T12:35:20.223+0100,-0.009104848,51.49145464,50
2018-03-31T12:35:21.231+0100,-0.009117114,51.49145578,50
2018-03-31T12:35:22.203+0100,-0.00910942,51.49145845,50
2018-03-31T12:35:23.249+0100,-0.009102079,51.49145834,50
2018-03-31T12:35:24.252+0100,-0.009102229,51.49145704,50
2018-03-31T12:35:25.311+0100,-0.009102781,51.49145764,50
2018-03-31T12:35:26.231+0100,-0.009089376,51.4914634,50
2018-03-31T12:35:27.257+0100,-0.009094484,51.49146954,50
2018-03-31T12:35:28.275+0100,-0.009093238,51.4914671,50
2018-03-31T12:35:29.247+0100,-0.009109447,51.49146714,50
2018-03-31T12:35:30.278+0100,-0.009108207,51.49147262,50
2018-03-31T12:35:31.305+0100,-0.009104385,51.49147503,50
2018-03-31T12:35:32.259+0100,-0.00910052,51.4914698,50
2018-03-31T12:35:33.279+0100,-0.009106698,51.49146833,50
2018-03-31T12:35:34.278+0100,-0.009111646,51.49146984,50
2018-03-31T12:35:35.272+0100,-0.009107949,51.49147454,50
2018-03-31T12:35:36.258+0100,-0.009116039,51.49147288,50
2018-03-31T12:35:37.317+0100,-0.009116613,51.49147111,49
2018-03-31T12:35:38.285+0100,-0.009115702,51.49147,49
2018-03-31T12:35:39.322+0100,-0.009115179,51.49146975,49
2018-03-31T12:35:40.316+0100,-0.009119206,51.49146638,49
2018-03-31T12:35:41.273+0100,-0.009122361,51.49146191,50
2018-03-31T12:35:42.287+0100,-0.009129013,51.49145717,50
2018-03-31T12:35:43.349+0100,-0.009130144,51.49145702,50
2018-03-31T12:35:44.303+0100,-0.00912731,51.49145412,50
2018-03-31T12:35:45.293+0100,-0.009124483,51.49146027,50
2018-03-31T12:35:46.325+0100,-0.009121201,51.4914673,50
2018-03-31T12:35:47.362+0100,-0.009116177,51.49146977,50
2018-03-31T12:35:48.329+0100,-0.009111222,51.49146674,50
2018-03-31T12:35:49.364+0100,-0.009109285,51.49146521,50
2018-03-31T12:35:50.318+0100,-0.009108789,51.49146506,50
2018-03-31T12:35:51.365+0100,-0.009103583,51.49146246,50
2018-03-31T12:35:52.319+0100,-0.009095705,51.49145787,50
2018-03-31T12:35:53.387+0100,-0.009080905,51.49145452,50
2018-03-31T12:35:54.327+0100,-0.009087478,51.49145128,50
2018-03-31T12:35:55.366+0100,-0.009087927,51.49144937,50
2018-03-31T12:35:56.327+0100,-0.009086657,51.49144923,50
2018-03-31T12:35:57.365+0100,-0.009079241,51.49144587,50
2018-03-31T12:35:58.325+0100,-0.009078657,51.49144867,50
2018-03-31T12:35:59.359+0100,-0.009080278,51.49144907,50
2018-03-31T12:36:00.438+0100,-0.009103769,51.49145023,50
2018-03-31T12:36:01.397+0100,-0.009112269,51.49144797,50
2018-03-31T12:36:02.370+0100,-0.009123881,51.49145053,50
2018-03-31T12:36:03.406+0100,-0.009116136,51.49145345,50
2018-03-31T12:36:04.353+0100,-0.009120502,51.49145538,50
2018-03-31T12:36:05.390+0100,-0.009122297,51.49145649,50
2018-03-31T12:36:06.378+0100,-0.009132471,51.49146138,50
2018-03-31T12:36:07.401+0100,-0.009133753,51.49146581,49
2018-03-31T12:36:08.373+0100,-0.009131539,51.49146999,49
2018-03-31T12:36:09.406+0100,-0.009132553,51.49147058,49
2018-03-31T12:36:10.390+0100,-0.009139027,51.49147067,49
2018-03-31T12:36:11.478+0100,-0.009131451,51.49147296,49
2018-03-31T12:36:12.442+0100,-0.009109483,51.49147375,49
2018-03-31T12:36:13.436+0100,-0.009111071,51.49147223,49
2018-03-31T12:36:14.400+0100,-0.009103512,51.4914741,49
2018-03-31T12:36:15.485+0100,-0.009096448,51.49147889,49
2018-03-31T12:36:16.387+0100,-0.009089023,51.49148234,49
2018-03-31T12:36:17.476+0100,-0.00908392,51.49148464,49
2018-03-31T12:36:18.467+0100,-0.009077544,51.49148512,49
2018-03-31T12:36:19.453+0100,-0.009077931,51.49148584,49
2018-03-31T12:36:20.416+0100,-0.00907808,51.49148583,49
2018-03-31T12:36:21.456+0100,-0.009078518,51.49148589,49
2018-03-31T12:36:22.451+0100,-0.009079092,51.49148557,49
2018-03-31T12:36:23.448+0100,-0.009080843,51.49148499,49
2018-03-31T12:36:24.452+0100,-0.00908246,51.49148511,49
2018-03-31T12:36:25.494+0100,-0.009083493,51.49148503,49
2018-03-31T12:36:26.464+0100,-0.009100495,51.4914832,49
2018-03-31T12:36:27.452+0100,-0.009099474,51.4914788,49
2018-03-31T12:36:28.527+0100,-0.009103319,51.49147693,49
2018-03-31T12:36:29.489+0100,-0.009106367,51.49147528,49
2018-03-31T12:36:30.442+0100,-0.009108611,51.49147614,49
2018-03-31T12:36:31.529+0100,-0.009108233,51.49147592,49
2018-03-31T12:36:32.434+0100,-0.009113532,51.49147596,49
2018-03-31T12:36:33.535+0100,-0.009120513,51.49148084,49
2018-03-31T12:36:34.483+0100,-0.009125667,51.49148972,49
2018-03-31T12:36:35.508+0100,-0.009135988,51.49150581,49
2018-03-31T12:36:36.526+0100,-0.009135944,51.49150682,49
2018-03-31T12:36:37.535+0100,-0.009137014,51.49150651,49
2018-03-31T12:36:38.543+0100,-0.009136655,51.49150835,49
2018-03-31T12:36:39.534+0100,-0.009137535,51.49150867,48
2018-03-31T12:36:40.517+0100,-0.009138723,51.49150847,48
2018-03-31T12:36:41.507+0100,-0.009139894,51.49150905,48
2018-03-31T12:36:42.510+0100,-0.009140341,51.49150865,48
2018-03-31T12:36:43.544+0100,-0.009141219,51.49150899,48
2018-03-31T12:36:44.532+0100,-0.009144122,51.49150901,48
2018-03-31T12:36:45.560+0100,-0.009143781,51.49150991,48
2018-03-31T12:36:46.490+0100,-0.009143479,51.49150967,48
2018-03-31T12:36:47.529+0100,-0.009145111,51.49151172,48
2018-03-31T12:36:48.507+0100,-0.009153413,51.49151324,48
2018-03-31T12:36:49.572+0100,-0.009157825,51.49151611,48
2018-03-31T12:36:50.548+0100,-0.009159269,51.49151772,48
2018-03-31T12:36:51.571+0100,-0.009157169,51.49151515,48
2018-03-31T12:36:52.519+0100,-0.009157169,51.49151515,48
2018-03-31T12:36:53.566+0100,-0.009139013,51.49151033,48
2018-03-31T12:36:54.545+0100,-0.009144662,51.49150867,48
2018-03-31T12:36:55.572+0100,-0.009149222,51.49149962,48
2018-03-31T12:36:56.585+0100,-0.009140258,51.49149734,48
2018-03-31T12:36:57.573+0100,-0.009140258,51.49149734,48
2018-03-31T12:36:58.587+0100,-0.009140146,51.49149703,48
2018-03-31T12:36:59.587+0100,-0.009125553,51.49149373,48
2018-03-31T12:37:00.582+0100,-0.009125553,51.49149373,48
2018-03-31T12:37:01.618+0100,-0.009118603,51.49149669,48
2018-03-31T12:37:02.578+0100,-0.009111347,51.49149486,48
2018-03-31T12:37:03.648+0100,-0.009094139,51.49148855,48
2018-03-31T12:37:04.600+0100,-0.009094139,51.49148855,48
2018-03-31T12:37:05.610+0100,-0.009069207,51.49149536,48
2018-03-31T12:37:06.584+0100,-0.009069207,51.49149536,48
2018-03-31T12:37:07.649+0100,-0.00906379,51.49149419,48
2018-03-31T12:37:08.590+0100,-0.00906379,51.49149419,48
2018-03-31T12:37:09.628+0100,-0.009062767,51.49149245,48
2018-03-31T12:37:10.658+0100,-0.009066472,51.49148452,48
2018-03-31T12:37:11.652+0100,-0.009052481,51.49148145,48
2018-03-31T12:37:12.593+0100,-0.009048841,51.49147978,48
2018-03-31T12:37:13.634+0100,-0.009045853,51.49147838,48
2018-03-31T12:37:14.632+0100,-0.00903165,51.491476,48
2018-03-31T12:37:15.642+0100,-0.009025413,51.49147092,47
2018-03-31T12:37:16.654+0100,-0.009015288,51.49146901,47
2018-03-31T12:37:17.634+0100,-0.0090202,51.49146915,48
2018-03-31T12:37:18.619+0100,-0.009016658,51.49146847,48
2018-03-31T12:37:19.649+0100,-0.00902841,51.49146782,48
2018-03-31T12:37:20.648+0100,-0.009035692,51.49146915,48
2018-03-31T12:37:21.639+0100,-0.009031924,51.49146478,49
2018-03-31T12:37:22.658+0100,-0.009033719,51.49146579,49
2018-03-31T12:37:23.667+0100,-0.009045062,51.49146554,49
2018-03-31T12:37:24.665+0100,-0.00904004,51.49146464,49
2018-03-31T12:37:25.694+0100,-0.009035218,51.4914661,49
2018-03-31T12:37:26.661+0100,-0.009032498,51.49146881,49
2018-03-31T12:37:27.699+0100,-0.009029565,51.49146891,49
2018-03-31T12:37:28.643+0100,-0.009028342,51.49146825,49
2018-03-31T12:37:29.703+0100,-0.009037039,51.4914672,49
2018-03-31T12:37:30.681+0100,-0.009034946,51.49146499,49
2018-03-31T12:37:31.739+0100,-0.009034397,51.49146501,48
2018-03-31T12:37:32.667+0100,-0.009036227,51.49146499,48
2018-03-31T12:37:33.697+0100,-0.00903344,51.49146333,48
2018-03-31T12:37:34.716+0100,-0.009041473,51.49146248,48
2018-03-31T12:37:35.758+0100,-0.009039863,51.49146257,48
2018-03-31T12:37:36.687+0100,-0.009039909,51.49146289,48
2018-03-31T12:37:37.734+0100,-0.00903996,51.49146224,48
2018-03-31T12:37:38.727+0100,-0.009045803,51.49146132,48
2018-03-31T12:37:39.756+0100,-0.009045973,51.49145249,48
2018-03-31T12:37:40.748+0100,-0.009045513,51.49144949,48
2018-03-31T12:37:41.742+0100,-0.009051152,51.49144104,48
2018-03-31T12:37:42.705+0100,-0.009047035,51.49143895,48
2018-03-31T12:37:43.760+0100,-0.009046923,51.49143074,48
2018-03-31T12:37:44.738+0100,-0.009047809,51.49143868,48
2018-03-31T12:37:45.744+0100,-0.00905005,51.49143633,48
2018-03-31T12:37:46.742+0100,-0.009056098,51.49143036,48
2018-03-31T12:37:47.791+0100,-0.00905734,51.49142914,48
2018-03-31T12:37:48.819+0100,-0.009058478,51.49142918,48
2018-03-31T12:37:49.795+0100,-0.009058546,51.49142729,48
2018-03-31T12:37:50.721+0100,-0.009059076,51.49142798,48
2018-03-31T12:37:51.790+0100,-0.009058792,51.49142829,48
2018-03-31T12:37:52.747+0100,-0.009058597,51.49142805,48
2018-03-31T12:37:53.830+0100,-0.009058053,51.49142833,48
2018-03-31T12:37:54.733+0100,-0.009057968,51.49142899,48
2018-03-31T12:37:55.789+0100,-0.009058116,51.49142871,48
2018-03-31T12:37:56.750+0100,-0.0090582,51.49142959,48
2018-03-31T12:37:57.813+0100,-0.009059344,51.49142895,48
2018-03-31T12:37:58.795+0100,-0.009055083,51.49142755,48
2018-03-31T12:37:59.820+0100,-0.009059959,51.49143164,48
2018-03-31T12:38:00.792+0100,-0.009066219,51.49143283,48
2018-03-31T12:38:01.822+0100,-0.0090633,51.49143175,48
2018-03-31T12:38:02.830+0100,-0.009063623,51.49143173,48
2018-03-31T12:38:03.807+0100,-0.009061185,51.4914331,48
2018-03-31T12:38:04.800+0100,-0.009051534,51.49143379,48
2018-03-31T12:38:05.849+0100,-0.009045797,51.49143968,48
2018-03-31T12:38:06.801+0100,-0.009045797,51.49143968,48
2018-03-31T12:38:07.829+0100,-0.00904487,51.49144002,48
2018-03-31T12:38:08.815+0100,-0.009054795,51.49144278,48
2018-03-31T12:38:09.850+0100,-0.009054383,51.49144257,48
2018-03-31T12:38:10.850+0100,-0.009051837,51.49144094,48
2018-03-31T12:38:11.891+0100,-0.009052735,51.49143933,48
2018-03-31T12:38:12.805+0100,-0.009056512,51.49143942,48
2018-03-31T12:38:13.854+0100,-0.009070038,51.49144241,48
2018-03-31T12:38:14.819+0100,-0.00907319,51.49144151,48
2018-03-31T12:38:15.855+0100,-0.009105573,51.49144866,48
2018-03-31T12:38:16.809+0100,-0.009133774,51.49145261,48
2018-03-31T12:38:17.853+0100,-0.009158368,51.49145465,47
2018-03-31T12:38:18.843+0100,-0.009161683,51.49145463,47
2018-03-31T12:38:19.893+0100,-0.009166177,51.49145626,47
2018-03-31T12:38:20.876+0100,-0.009166477,51.49145543,47
2018-03-31T12:38:21.865+0100,-0.009161295,51.49145076,47
2018-03-31T12:38:22.867+0100,-0.009157416,51.49145407,47
2018-03-31T12:38:23.891+0100,-0.009157049,51.49145273,47
2018-03-31T12:38:24.867+0100,-0.00915977,51.4914503,47
2018-03-31T12:38:25.942+0100,-0.009158926,51.49144763,47
2018-03-31T12:38:26.885+0100,-0.009155407,51.49144324,47
2018-03-31T12:38:27.896+0100,-0.009150181,51.49144035,47
2018-03-31T12:38:28.894+0100,-0.009147991,51.49143637,47
2018-03-31T12:38:29.946+0100,-0.009149974,51.49143967,47
2018-03-31T12:38:30.874+0100,-0.009149612,51.49144152,47
2018-03-31T12:38:31.932+0100,-0.009147859,51.49143702,47
2018-03-31T12:38:32.937+0100,-0.009146816,51.49143467,47
2018-03-31T12:38:33.945+0100,-0.009147958,51.49143669,47
2018-03-31T12:38:34.885+0100,-0.009144978,51.49143427,47
2018-03-31T12:38:35.931+0100,-0.009142519,51.49142738,48
2018-03-31T12:38:36.944+0100,-0.009144451,51.49142996,48
2018-03-31T12:38:37.979+0100,-0.009146016,51.49142873,48
2018-03-31T12:38:38.943+0100,-0.009146673,51.49142958,48
2018-03-31T12:38:39.923+0100,-0.009146523,51.49142934,47
2018-03-31T12:38:40.956+0100,-0.009145742,51.49143021,47
2018-03-31T12:38:41.940+0100,-0.009143081,51.49143345,47
2018-03-31T12:38:42.981+0100,-0.009143949,51.49143104,47
2018-03-31T12:38:43.979+0100,-0.009143926,51.49142487,47
2018-03-31T12:38:44.944+0100,-0.009135272,51.49142157,47
2018-03-31T12:38:45.985+0100,-0.009137115,51.49141147,47
2018-03-31T12:38:46.953+0100,-0.00913364,51.49141537,47
2018-03-31T12:38:48.033+0100,-0.009133315,51.49140989,47
2018-03-31T12:38:48.946+0100,-0.009137415,51.49140865,47
2018-03-31T12:38:50.015+0100,-0.009136405,51.49141161,47
2018-03-31T12:38:50.978+0100,-0.009137861,51.49141502,47
2018-03-31T12:38:51.974+0100,-0.009138496,51.49141463,47
2018-03-31T12:38:52.983+0100,-0.009137821,51.49141547,47
2018-03-31T12:38:54.005+0100,-0.009136764,51.49141655,46
2018-03-31T12:38:54.971+0100,-0.00913611,51.49141713,46
2018-03-31T12:38:56.054+0100,-0.009134317,51.49141833,46
2018-03-31T12:38:57.011+0100,-0.009133823,51.49141887,46
2018-03-31T12:38:58.062+0100,-0.00913277,51.49141972,46
2018-03-31T12:38:59.007+0100,-0.009125505,51.49143045,46
2018-03-31T12:39:00.019+0100,-0.009139092,51.49142483,46
2018-03-31T12:39:01.026+0100,-0.009143432,51.4914178,46
2018-03-31T12:39:02.045+0100,-0.009154711,51.491411,47
2018-03-31T12:39:03.016+0100,-0.009165335,51.49140398,47
2018-03-31T12:39:04.032+0100,-0.009165665,51.49140072,47
2018-03-31T12:39:04.989+0100,-0.009176678,51.49139733,47
2018-03-31T12:39:06.037+0100,-0.009186648,51.491401,46
2018-03-31T12:39:07.010+0100,-0.009187783,51.49140098,46
2018-03-31T12:39:08.080+0100,-0.009189267,51.49140561,46
2018-03-31T12:39:09.020+0100,-0.009189154,51.49140509,46
2018-03-31T12:39:10.103+0100,-0.009190868,51.49140478,46
2018-03-31T12:39:11.020+0100,-0.009189963,51.49140452,46
2018-03-31T12:39:12.060+0100,-0.009200137,51.49140375,46
2018-03-31T12:39:13.039+0100,-0.00921008,51.4914012,46
2018-03-31T12:39:14.088+0100,-0.009206223,51.49140225,46
2018-03-31T12:39:15.068+0100,-0.00920893,51.49140106,46
2018-03-31T12:39:16.124+0100,-0.009209012,51.49140001,46
2018-03-31T12:39:17.118+0100,-0.009209595,51.49140036,46
2018-03-31T12:39:18.065+0100,-0.009203285,51.49140738,46
2018-03-31T12:39:19.065+0100,-0.009202006,51.49140739,46
2018-03-31T12:39:20.098+0100,-0.009193224,51.49141244,46
2018-03-31T12:39:21.045+0100,-0.009191068,51.49141344,46
2018-03-31T12:39:22.090+0100,-0.009195287,51.49141076,46
2018-03-31T12:39:23.111+0100,-0.009196512,51.49141126,46
2018-03-31T12:39:24.106+0100,-0.009199974,51.49140588,46
2018-03-31T12:39:25.117+0100,-0.009204954,51.4914019,46
2018-03-31T12:39:26.170+0100,-0.009201462,51.49140419,46
2018-03-31T12:39:27.077+0100,-0.009200237,51.49140465,46
2018-03-31T12:39:28.136+0100,-0.009195291,51.49140958,46
2018-03-31T12:39:29.082+0100,-0.009187089,51.49141426,46
2018-03-31T12:39:30.174+0100,-0.009196341,51.49141062,46
2018-03-31T12:39:31.154+0100,-0.00920197,51.49141127,46
2018-03-31T12:39:32.138+0100,-0.009202612,51.49141182,46
2018-03-31T12:39:33.110+0100,-0.009209676,51.49141142,46
2018-03-31T12:39:34.186+0100,-0.009211494,51.49140825,46
2018-03-31T12:39:35.116+0100,-0.00921042,51.49140598,46
2018-03-31T12:39:36.160+0100,-0.009201998,51.49140738,46
2018-03-31T12:39:37.173+0100,-0.009205592,51.49140515,46
2018-03-31T12:39:38.154+0100,-0.009205229,51.49140478,46
2018-03-31T12:39:39.164+0100,-0.009198728,51.49141124,46
2018-03-31T12:39:40.161+0100,-0.009198583,51.49141245,46
2018-03-31T12:39:41.163+0100,-0.009197917,51.49140659,46
2018-03-31T12:39:42.175+0100,-0.009196961,51.49140429,46
2018-03-31T12:39:43.129+0100,-0.009207221,51.49140504,46
2018-03-31T12:39:44.224+0100,-0.009202306,51.49140345,46
2018-03-31T12:39:45.157+0100,-0.009198415,51.49140321,46
2018-03-31T12:39:46.185+0100,-0.009197683,51.49140844,46
2018-03-31T12:39:47.226+0100,-0.009193461,51.49140642,46
2018-03-31T12:39:48.270+0100,-0.009194134,51.49140938,46
2018-03-31T12:39:49.166+0100,-0.009185049,51.49140397,46
2018-03-31T12:39:50.248+0100,-0.009184578,51.49140139,46
2018-03-31T12:39:51.186+0100,-0.009175583,51.49141121,46
2018-03-31T12:39:52.204+0100,-0.009171558,51.49141478,46
2018-03-31T12:39:53.251+0100,-0.009169507,51.49141794,46
2018-03-31T12:39:54.236+0100,-0.00918515,51.49142502,46
2018-03-31T12:39:55.237+0100,-0.009180846,51.49142526,46
2018-03-31T12:39:56.223+0100,-0.009177548,51.4914328,46
2018-03-31T12:39:57.243+0100,-0.009176404,51.49143009,46
2018-03-31T12:39:58.213+0100,-0.009175621,51.49143033,46
2018-03-31T12:39:59.199+0100,-0.009174523,51.49143037,46
2018-03-31T12:40:00.249+0100,-0.009174013,51.49142872,46
2018-03-31T12:40:01.195+0100,-0.009172264,51.49143133,46
2018-03-31T12:40:02.298+0100,-0.009170293,51.49142692,46
2018-03-31T12:40:03.246+0100,-0.009172114,51.49142846,46
2018-03-31T12:40:04.257+0100,-0.009162604,51.49143041,46
2018-03-31T12:40:05.283+0100,-0.009145703,51.4914265,46
2018-03-31T12:40:06.307+0100,-0.009135305,51.49142434,46
2018-03-31T12:40:07.258+0100,-0.009118267,51.49142071,46
2018-03-31T12:40:08.329+0100,-0.009111257,51.49142071,46
2018-03-31T12:40:09.216+0100,-0.009105406,51.49142018,46
2018-03-31T12:40:10.276+0100,-0.00909164,51.4914206,46
2018-03-31T12:40:11.264+0100,-0.009079393,51.49142234,46
2018-03-31T12:40:12.271+0100,-0.009063933,51.49142487,46
2018-03-31T12:40:13.289+0100,-0.009050588,51.4914244,46
2018-03-31T12:40:14.300+0100,-0.009044851,51.49142392,46
2018-03-31T12:40:15.274+0100,-0.009039753,51.49142507,46
2018-03-31T12:40:16.337+0100,-0.009038714,51.49142453,46
2018-03-31T12:40:17.274+0100,-0.00903977,51.4914247,46
2018-03-31T12:40:18.326+0100,-0.009039492,51.49142691,46
2018-03-31T12:40:19.315+0100,-0.009038098,51.49142368,46
2018-03-31T12:40:20.302+0100,-0.009037519,51.49142031,46
2018-03-31T12:40:21.283+0100,-0.009036737,51.49141858,46
2018-03-31T12:40:22.296+0100,-0.009046293,51.49142651,46
2018-03-31T12:40:23.318+0100,-0.009051201,51.49143347,46
2018-03-31T12:40:24.315+0100,-0.009049837,51.49143369,46
2018-03-31T12:40:25.281+0100,-0.009049881,51.49143451,46
2018-03-31T12:40:26.330+0100,-0.009046251,51.49143966,46
2018-03-31T12:40:27.342+0100,-0.009041487,51.49143894,46
2018-03-31T12:40:28.328+0100,-0.009039052,51.49143491,46
2018-03-31T12:40:29.318+0100,-0.009038691,51.49143329,46
2018-03-31T12:40:30.356+0100,-0.00904116,51.4914336,46
2018-03-31T12:40:31.332+0100,-0.009066163,51.49144057,46
2018-03-31T12:40:32.406+0100,-0.009085866,51.49144588,46
2018-03-31T12:40:33.340+0100,-0.009094698,51.49144752,46
2018-03-31T12:40:34.412+0100,-0.009088211,51.49144678,46
2018-03-31T12:40:35.338+0100,-0.0090862,51.49144612,46
2018-03-31T12:40:36.385+0100,-0.009081371,51.49144697,46
2018-03-31T12:40:37.335+0100,-0.009058089,51.49145145,46
2018-03-31T12:40:38.384+0100,-0.00906284,51.49145373,46
2018-03-31T12:40:39.329+0100,-0.009054114,51.49146129,46
2018-03-31T12:40:40.439+0100,-0.009048162,51.4914692,46
2018-03-31T12:40:41.398+0100,-0.009047789,51.49147637,46
2018-03-31T12:40:42.440+0100,-0.009054482,51.49148408,45
2018-03-31T12:40:43.384+0100,-0.009055366,51.49149528,45
2018-03-31T12:40:44.401+0100,-0.00904513,51.49151336,45
2018-03-31T12:40:45.364+0100,-0.009041879,51.49152864,45
2018-03-31T12:40:46.435+0100,-0.009045564,51.49154043,44
2018-03-31T12:40:47.358+0100,-0.009045189,51.4915459,44
2018-03-31T12:40:48.433+0100,-0.009051769,51.49154828,44
2018-03-31T12:40:49.386+0100,-0.009060439,51.49155112,44
