sensor:model,sensor:package,sensor:capability,sensor:units
2018-04-20T11:24:13.000+01:00,51.524494574,-0.014481569,33.0
2018-04-20T11:24:14.000+01:00,51.524494752,-0.014482072,34.0
2018-04-20T11:24:15.000+01:00,51.524493352,-0.014484665,32.0
2018-04-20T11:24:16.000+01:00,51.524490156,-0.014491064,33.0
2018-04-20T11:24:18.000+01:00,51.52447104,-0.014530157,37.0
2018-04-20T11:24:19.000+01:00,51.524468185,-0.014530466,37.0
2018-04-20T11:24:20.000+01:00,51.524460321,-0.014551522,36.0
2018-04-20T11:24:20.000+01:00,51.524459527,-0.014547963,33.0
2018-04-20T11:24:22.000+01:00,51.524457358,-0.014543564,34.0
2018-04-20T11:24:22.000+01:00,51.524457358,-0.014543564,36.0
2018-04-20T11:24:24.000+01:00,51.52440478,-0.014555898,34.0
2018-04-20T11:24:24.000+01:00,51.524406371,-0.014553782,34.0
2018-04-20T11:24:26.000+01:00,51.524373699,-0.01456983,38.0
2018-04-20T11:24:26.000+01:00,51.524325293,-0.014600621,38.0
2018-04-20T11:24:27.000+01:00,51.524322323,-0.014602933,37.0
2018-04-20T11:24:29.000+01:00,51.524319215,-0.014604653,40.0
2018-04-20T11:24:29.000+01:00,51.52431587,-0.014607511,39.0
2018-04-20T11:24:30.000+01:00,51.524323567,-0.014600935,38.0
2018-04-20T11:24:31.000+01:00,51.524339089,-0.014598429,38.0
2018-04-20T11:24:32.000+01:00,51.524343468,-0.014599872,38.0
2018-04-20T11:24:33.000+01:00,51.524341589,-0.014602118,39.0
2018-04-20T11:24:34.000+01:00,51.524356461,-0.014613047,39.0
2018-04-20T11:24:36.000+01:00,51.5243679,-0.014632611,38.0
2018-04-20T11:24:36.000+01:00,51.524376547,-0.014644388,38.0
2018-04-20T11:24:37.000+01:00,51.524375594,-0.014645332,38.0
2018-04-20T11:24:39.000+01:00,51.52437453,-0.014645542,39.0
2018-04-20T11:24:40.000+01:00,51.524392938,-0.014639685,39.0
2018-04-20T11:24:40.000+01:00,51.524389875,-0.014645226,34.0
2018-04-20T11:24:42.000+01:00,51.524403972,-0.014658766,34.0
2018-04-20T11:24:43.000+01:00,51.524402126,-0.014670988,34.0
2018-04-20T11:24:43.000+01:00,51.524388867,-0.014672705,33.0
2018-04-20T11:24:44.000+01:00,51.524401511,-0.014683111,33.0
2018-04-20T11:24:45.000+01:00,51.524401511,-0.014683111,33.0
2018-04-20T11:24:46.000+01:00,51.524391402,-0.014677322,31.0
2018-04-20T11:24:47.000+01:00,51.52435927,-0.014660233,31.0
2018-04-20T11:24:48.000+01:00,51.524368523,-0.014684121,31.0
2018-04-20T11:24:49.000+01:00,51.524376165,-0.014703152,30.0
2018-04-20T11:24:51.000+01:00,51.524360338,-0.014691387,31.0
2018-04-20T11:24:51.000+01:00,51.524362793,-0.014704482,31.0
2018-04-20T11:24:52.000+01:00,51.524364706,-0.014725119,30.0
2018-04-20T11:24:53.000+01:00,51.524362824,-0.014733981,31.0
2018-04-20T11:24:54.000+01:00,51.524361507,-0.014731406,30.0
2018-04-20T11:24:55.000+01:00,51.524361316,-0.014736094,32.0
2018-04-20T11:24:57.000+01:00,51.524363019,-0.01475327,34.0
2018-04-20T11:24:57.000+01:00,51.524359021,-0.014761204,33.0
2018-04-20T11:24:59.000+01:00,51.524361066,-0.0147806,34.0
2018-04-20T11:24:59.000+01:00,51.524357414,-0.014785139,34.0
2018-04-20T11:25:00.000+01:00,51.524359983,-0.014790523,34.0
2018-04-20T11:25:01.000+01:00,51.524368658,-0.014795373,34.0
2018-04-20T11:25:03.000+01:00,51.524377489,-0.014812798,33.0
2018-04-20T11:25:03.000+01:00,51.524382834,-0.014812089,33.0
2018-04-20T11:25:04.000+01:00,51.524393752,-0.014812409,34.0
2018-04-20T11:25:05.000+01:00,51.52440658,-0.01481148,34.0
2018-04-20T11:25:07.000+01:00,51.524419369,-0.014821984,34.0
2018-04-20T11:25:07.000+01:00,51.524429155,-0.01483205,33.0
2018-04-20T11:25:08.000+01:00,51.524437242,-0.014839075,33.0
2018-04-20T11:25:10.000+01:00,51.52445144,-0.01484031,33.0
2018-04-20T11:25:11.000+01:00,51.524455652,-0.014839366,33.0
2018-04-20T11:25:11.000+01:00,51.524453752,-0.014841234,33.0
2018-04-20T11:25:12.000+01:00,51.524459108,-0.014852819,32.0
2018-04-20T11:25:13.000+01:00,51.524456181,-0.014851911,32.0
2018-04-20T11:25:14.000+01:00,51.524456976,-0.014856969,32.0
2018-04-20T11:25:15.000+01:00,51.524445603,-0.014865753,30.0
2018-04-20T11:25:16.000+01:00,51.524452541,-0.014903351,30.0
2018-04-20T11:25:17.000+01:00,51.524446997,-0.014910489,30.0
2018-04-20T11:25:19.000+01:00,51.524451753,-0.014947727,31.0
2018-04-20T11:25:20.000+01:00,51.524453317,-0.014967983,29.0
2018-04-20T11:25:20.000+01:00,51.524461153,-0.014996326,28.0
2018-04-20T11:25:22.000+01:00,51.524467852,-0.015017964,29.0
2018-04-20T11:25:22.000+01:00,51.524473591,-0.015048686,30.0
2018-04-20T11:25:23.000+01:00,51.524474313,-0.015080875,30.0
2018-04-20T11:25:24.000+01:00,51.524476463,-0.015101197,31.0
2018-04-20T11:25:25.000+01:00,51.524481119,-0.015119241,32.0
2018-04-20T11:25:26.000+01:00,51.524487041,-0.015153341,33.0
2018-04-20T11:25:27.000+01:00,51.524496048,-0.015172017,32.0
2018-04-20T11:25:28.000+01:00,51.524500264,-0.015191667,32.0
2018-04-20T11:25:29.000+01:00,51.524495362,-0.015209754,32.0
2018-04-20T11:25:30.000+01:00,51.524501188,-0.015236238,32.0
2018-04-20T11:25:32.000+01:00,51.524501567,-0.015247255,32.0
2018-04-20T11:25:32.000+01:00,51.524499639,-0.015266028,31.0
2018-04-20T11:25:34.000+01:00,51.524502871,-0.015291547,32.0
2018-04-20T11:25:35.000+01:00,51.524503167,-0.015317463,32.0
2018-04-20T11:25:36.000+01:00,51.524507318,-0.015343104,32.0
2018-04-20T11:25:36.000+01:00,51.52450367,-0.015360626,30.0
2018-04-20T11:25:37.000+01:00,51.524498447,-0.015375933,30.0
2018-04-20T11:25:39.000+01:00,51.524497414,-0.015393196,31.0
2018-04-20T11:25:40.000+01:00,51.52449614,-0.015411065,31.0
2018-04-20T11:25:41.000+01:00,51.524494886,-0.015439329,31.0
2018-04-20T11:25:41.000+01:00,51.524494886,-0.015439329,30.0
2018-04-20T11:25:42.000+01:00,51.524501145,-0.015470965,30.0
2018-04-20T11:25:43.000+01:00,51.524504103,-0.015482251,30.0
2018-04-20T11:25:44.000+01:00,51.524504103,-0.015482251,31.0
2018-04-20T11:25:45.000+01:00,51.524498834,-0.015481192,31.0
2018-04-20T11:25:47.000+01:00,51.524494466,-0.015506254,32.0
2018-04-20T11:25:48.000+01:00,51.524491873,-0.015531307,32.0
2018-04-20T11:25:48.000+01:00,51.524491157,-0.015545198,32.0
2018-04-20T11:25:50.000+01:00,51.524490107,-0.015572001,32.0
2018-04-20T11:25:50.000+01:00,51.524487802,-0.015585438,32.0
2018-04-20T11:25:52.000+01:00,51.524485419,-0.015599982,32.0
2018-04-20T11:25:53.000+01:00,51.52447736,-0.015597779,31.0
2018-04-20T11:25:53.000+01:00,51.524470724,-0.015601301,31.0
2018-04-20T11:25:54.000+01:00,51.524463274,-0.015609133,31.0
2018-04-20T11:25:55.000+01:00,51.524456757,-0.015607448,31.0
2018-04-20T11:25:57.000+01:00,51.52443248,-0.015602579,30.0
2018-04-20T11:25:57.000+01:00,51.524382399,-0.015636908,31.0
2018-04-20T11:25:59.000+01:00,51.524373176,-0.015649806,31.0
2018-04-20T11:26:00.000+01:00,51.524355151,-0.015662766,29.0
2018-04-20T11:26:01.000+01:00,51.524326806,-0.015667332,29.0
2018-04-20T11:26:01.000+01:00,51.524308733,-0.015666637,29.0
2018-04-20T11:26:02.000+01:00,51.524292348,-0.015665668,30.0
2018-04-20T11:26:03.000+01:00,51.524282296,-0.015664036,30.0
2018-04-20T11:26:05.000+01:00,51.524272328,-0.015668687,30.0
2018-04-20T11:26:06.000+01:00,51.524256067,-0.015654332,29.0
2018-04-20T11:26:06.000+01:00,51.524247827,-0.015664903,29.0
2018-04-20T11:26:07.000+01:00,51.52421237,-0.015660352,27.0
2018-04-20T11:26:08.000+01:00,51.52419904,-0.015659016,27.0
2018-04-20T11:26:09.000+01:00,51.524184795,-0.015651105,27.0
2018-04-20T11:26:10.000+01:00,51.524164989,-0.01563608,28.0
2018-04-20T11:26:11.000+01:00,51.524161658,-0.015640082,28.0
2018-04-20T11:26:12.000+01:00,51.524162983,-0.015651079,28.0
2018-04-20T11:26:13.000+01:00,51.524165578,-0.015667608,28.0
2018-04-20T11:26:14.000+01:00,51.524172503,-0.015690076,28.0
2018-04-20T11:26:15.000+01:00,51.524145968,-0.01569406,29.0
2018-04-20T11:26:16.000+01:00,51.524138214,-0.015708127,29.0
2018-04-20T11:26:17.000+01:00,51.524125975,-0.015716573,29.0
2018-04-20T11:26:18.000+01:00,51.524132419,-0.015718587,29.0
2018-04-20T11:26:19.000+01:00,51.524131369,-0.015724089,29.0
2018-04-20T11:26:20.000+01:00,51.524132099,-0.01573286,29.0
2018-04-20T11:26:21.000+01:00,51.5241203,-0.015727191,29.0
2018-04-20T11:26:22.000+01:00,51.52409767,-0.015728896,29.0
2018-04-20T11:26:23.000+01:00,51.524087554,-0.01573021,29.0
2018-04-20T11:26:24.000+01:00,51.524087099,-0.015731323,29.0
2018-04-20T11:26:25.000+01:00,51.524052143,-0.015733547,31.0
2018-04-20T11:26:26.000+01:00,51.524024534,-0.015730202,31.0
2018-04-20T11:26:27.000+01:00,51.524009153,-0.015731335,31.0
2018-04-20T11:26:28.000+01:00,51.52399364,-0.015745149,31.0
2018-04-20T11:26:29.000+01:00,51.523985681,-0.015750136,31.0
2018-04-20T11:26:31.000+01:00,51.523961959,-0.015746447,36.0
2018-04-20T11:26:31.000+01:00,51.523961959,-0.015746447,38.0
2018-04-20T11:26:32.000+01:00,51.523952697,-0.015750922,37.0
2018-04-20T11:26:33.000+01:00,51.523943427,-0.015740371,38.0
2018-04-20T11:26:35.000+01:00,51.523916276,-0.015757697,37.0
2018-04-20T11:26:35.000+01:00,51.523916276,-0.015757697,38.0
2018-04-20T11:26:36.000+01:00,51.523894945,-0.015754044,40.0
2018-04-20T11:26:38.000+01:00,51.523843979,-0.015762243,41.0
2018-04-20T11:26:38.000+01:00,51.523843979,-0.015762243,40.0
2018-04-20T11:26:40.000+01:00,51.523777081,-0.015771889,39.0
2018-04-20T11:26:41.000+01:00,51.52376185,-0.015774137,36.0
2018-04-20T11:26:42.000+01:00,51.523754905,-0.015774532,37.0
2018-04-20T11:26:43.000+01:00,51.523741783,-0.015782538,37.0
2018-04-20T11:26:43.000+01:00,51.523741783,-0.015782538,37.0
2018-04-20T11:26:44.000+01:00,51.523739628,-0.015783135,34.0
2018-04-20T11:26:45.000+01:00,51.52373024,-0.015775109,34.0
2018-04-20T11:26:46.000+01:00,51.523698399,-0.015782522,34.0
2018-04-20T11:26:47.000+01:00,51.523689683,-0.015785647,33.0
2018-04-20T11:26:50.000+01:00,51.523666038,-0.015793616,33.0
2018-04-20T11:26:50.000+01:00,51.523666038,-0.015793616,34.0
2018-04-20T11:26:51.000+01:00,51.523651287,-0.015813515,34.0
2018-04-20T11:26:51.000+01:00,51.523651287,-0.015813515,34.0
2018-04-20T11:26:52.000+01:00,51.523636905,-0.015835608,32.0
2018-04-20T11:26:53.000+01:00,51.523616743,-0.015845368,32.0
2018-04-20T11:26:55.000+01:00,51.523581273,-0.015870735,30.0
2018-04-20T11:26:55.000+01:00,51.523581273,-0.015870735,30.0
2018-04-20T11:26:56.000+01:00,51.523579357,-0.015886499,30.0
2018-04-20T11:26:57.000+01:00,51.523559211,-0.015901248,29.0
2018-04-20T11:26:58.000+01:00,51.523565971,-0.01589244,29.0
2018-04-20T11:27:00.000+01:00,51.523547049,-0.015910478,29.0
2018-04-20T11:27:00.000+01:00,51.523547049,-0.015910478,30.0
2018-04-20T11:27:02.000+01:00,51.523535097,-0.015945108,30.0
2018-04-20T11:27:02.000+01:00,51.523535097,-0.015945108,30.0
2018-04-20T11:27:03.000+01:00,51.523531127,-0.015942202,30.0
2018-04-20T11:27:04.000+01:00,51.523536158,-0.015960147,30.0
2018-04-20T11:27:06.000+01:00,51.523543106,-0.015964555,29.0
2018-04-20T11:27:07.000+01:00,51.523556241,-0.01599447,29.0
2018-04-20T11:27:07.000+01:00,51.523556241,-0.01599447,28.0
2018-04-20T11:27:08.000+01:00,51.523562633,-0.016009737,28.0
2018-04-20T11:27:09.000+01:00,51.523559015,-0.016026203,28.0
2018-04-20T11:27:11.000+01:00,51.523564079,-0.01605999,27.0
2018-04-20T11:27:11.000+01:00,51.523564079,-0.01605999,27.0
2018-04-20T11:27:13.000+01:00,51.523551901,-0.016085843,27.0
2018-04-20T11:27:13.000+01:00,51.523551901,-0.016085843,26.0
2018-04-20T11:27:14.000+01:00,51.523546274,-0.016073048,26.0
2018-04-20T11:27:16.000+01:00,51.523509527,-0.016060328,25.0
2018-04-20T11:27:17.000+01:00,51.523509527,-0.016060328,25.0
2018-04-20T11:27:17.000+01:00,51.523509527,-0.016060328,25.0
2018-04-20T11:27:18.000+01:00,51.523484606,-0.016038907,25.0
2018-04-20T11:27:20.000+01:00,51.523478809,-0.016036851,25.0
2018-04-20T11:27:20.000+01:00,51.523478809,-0.016036851,25.0
2018-04-20T11:27:22.000+01:00,51.523478162,-0.016035153,25.0
2018-04-20T11:27:22.000+01:00,51.523478162,-0.016035153,25.0
2018-04-20T11:27:24.000+01:00,51.523477224,-0.016032519,26.0
2018-04-20T11:27:25.000+01:00,51.523476458,-0.016030301,26.0
2018-04-20T11:27:26.000+01:00,51.523476458,-0.016030301,30.0
2018-04-20T11:27:26.000+01:00,51.523475472,-0.016027176,30.0
2018-04-20T11:27:27.000+01:00,51.523474272,-0.016024626,32.0
2018-04-20T11:27:29.000+01:00,51.523472438,-0.01602295,33.0
2018-04-20T11:27:30.000+01:00,51.523472438,-0.01602295,37.0
2018-04-20T11:27:31.000+01:00,51.523471787,-0.016022536,38.0
2018-04-20T11:27:31.000+01:00,51.523471787,-0.016022536,38.0
2018-04-20T11:27:32.000+01:00,51.523471389,-0.016022374,36.0
2018-04-20T11:27:33.000+01:00,51.523471194,-0.016022209,36.0
2018-04-20T11:27:35.000+01:00,51.523470303,-0.016020848,33.0
2018-04-20T11:27:35.000+01:00,51.523470303,-0.016020848,33.0
2018-04-20T11:27:36.000+01:00,51.523469603,-0.016019194,32.0
2018-04-20T11:27:37.000+01:00,51.523469022,-0.016017922,32.0
2018-04-20T11:27:38.000+01:00,51.52346877,-0.016017194,32.0
2018-04-20T11:27:40.000+01:00,51.523468619,-0.016016567,32.0
2018-04-20T11:27:41.000+01:00,51.523468004,-0.016015031,32.0
2018-04-20T11:27:42.000+01:00,51.523468004,-0.016015031,32.0
2018-04-20T11:27:42.000+01:00,51.52346706,-0.016011565,34.0
2018-04-20T11:27:44.000+01:00,51.523464585,-0.016007498,38.0
2018-04-20T11:27:44.000+01:00,51.523461634,-0.016002307,37.0
2018-04-20T11:27:46.000+01:00,51.523459157,-0.01599865,37.0
2018-04-20T11:27:46.000+01:00,51.523459157,-0.01599865,38.0
2018-04-20T11:27:48.000+01:00,51.523450723,-0.015989069,40.0
2018-04-20T11:27:48.000+01:00,51.523450833,-0.015988934,39.0
2018-04-20T11:27:50.000+01:00,51.523455528,-0.015991026,41.0
2018-04-20T11:27:50.000+01:00,51.523449834,-0.015992787,42.0
2018-04-20T11:27:51.000+01:00,51.523434179,-0.015997338,40.0
2018-04-20T11:27:52.000+01:00,51.523429394,-0.016001071,39.0
2018-04-20T11:27:53.000+01:00,51.523423154,-0.016002593,37.0
2018-04-20T11:27:54.000+01:00,51.523419603,-0.016004686,37.0
2018-04-20T11:27:55.000+01:00,51.523420459,-0.016003105,34.0
2018-04-20T11:27:56.000+01:00,51.523418736,-0.01600482,34.0
2018-04-20T11:27:57.000+01:00,51.52341938,-0.016003701,34.0
2018-04-20T11:27:58.000+01:00,51.52341952,-0.016003264,33.0
2018-04-20T11:27:59.000+01:00,51.52341782,-0.016003462,33.0
2018-04-20T11:28:01.000+01:00,51.523418065,-0.01600381,32.0
2018-04-20T11:28:01.000+01:00,51.523418015,-0.016003835,32.0
2018-04-20T11:28:03.000+01:00,51.52341897,-0.016002858,30.0
2018-04-20T11:28:03.000+01:00,51.52341897,-0.016002858,29.0
2018-04-20T11:28:04.000+01:00,51.523419234,-0.016000496,29.0
2018-04-20T11:28:05.000+01:00,51.523417825,-0.016002268,28.0
2018-04-20T11:28:06.000+01:00,51.523412981,-0.016006185,31.0
2018-04-20T11:28:07.000+01:00,51.523411753,-0.016007006,32.0
2018-04-20T11:28:08.000+01:00,51.523411753,-0.016007006,32.0
2018-04-20T11:28:09.000+01:00,51.52340638,-0.01601017,32.0
2018-04-20T11:28:10.000+01:00,51.52340444,-0.016008622,33.0
2018-04-20T11:28:11.000+01:00,51.52340444,-0.016008622,33.0
2018-04-20T11:28:12.000+01:00,51.52340444,-0.016008622,33.0
2018-04-20T11:28:13.000+01:00,51.52340283,-0.016006646,33.0
2018-04-20T11:28:14.000+01:00,51.52341548,-0.016009416,32.0
2018-04-20T11:28:15.000+01:00,51.52341548,-0.016009416,32.0
2018-04-20T11:28:16.000+01:00,51.523409517,-0.015997576,32.0
2018-04-20T11:28:17.000+01:00,51.523408743,-0.015985338,31.0
2018-04-20T11:28:19.000+01:00,51.523408054,-0.015979092,31.0
2018-04-20T11:28:19.000+01:00,51.523405372,-0.015973832,31.0
2018-04-20T11:28:21.000+01:00,51.523398322,-0.015959884,31.0
2018-04-20T11:28:21.000+01:00,51.52339365,-0.015938656,31.0
2018-04-20T11:28:23.000+01:00,51.5233924,-0.01592998,29.0
2018-04-20T11:28:23.000+01:00,51.523392926,-0.015923616,29.0
2018-04-20T11:28:25.000+01:00,51.523392404,-0.015921608,29.0
2018-04-20T11:28:26.000+01:00,51.52339065,-0.015923383,29.0
2018-04-20T11:28:27.000+01:00,51.52339065,-0.015923383,29.0
2018-04-20T11:28:27.000+01:00,51.52338886,-0.015923034,30.0
2018-04-20T11:28:29.000+01:00,51.523382796,-0.015919309,30.0
2018-04-20T11:28:29.000+01:00,51.523376515,-0.015921622,30.0
2018-04-20T11:28:30.000+01:00,51.523376515,-0.015921622,30.0
2018-04-20T11:28:31.000+01:00,51.523377428,-0.015923273,30.0
2018-04-20T11:28:32.000+01:00,51.523378165,-0.015924366,30.0
2018-04-20T11:28:33.000+01:00,51.52337879,-0.015924942,30.0
2018-04-20T11:28:34.000+01:00,51.523378215,-0.015925408,30.0
2018-04-20T11:28:35.000+01:00,51.523377784,-0.015924664,31.0
2018-04-20T11:28:36.000+01:00,51.523377439,-0.01592486,31.0
2018-04-20T11:28:38.000+01:00,51.523378108,-0.015926388,32.0
2018-04-20T11:28:38.000+01:00,51.523381863,-0.015933612,32.0
2018-04-20T11:28:40.000+01:00,51.523374262,-0.015906063,32.0
2018-04-20T11:28:41.000+01:00,51.523374262,-0.015906063,34.0
2018-04-20T11:28:41.000+01:00,51.523373679,-0.015902462,34.0
2018-04-20T11:28:42.000+01:00,51.523373515,-0.015901997,36.0
2018-04-20T11:28:43.000+01:00,51.523373529,-0.015901422,36.0
2018-04-20T11:28:44.000+01:00,51.523373288,-0.015899023,36.0
2018-04-20T11:28:46.000+01:00,51.523372521,-0.01589754,36.0
2018-04-20T11:28:46.000+01:00,51.523372308,-0.015897577,36.0
2018-04-20T11:28:47.000+01:00,51.523372362,-0.015896992,36.0
2018-04-20T11:28:49.000+01:00,51.523370906,-0.015895712,36.0
2018-04-20T11:28:50.000+01:00,51.523370342,-0.015895441,36.0
2018-04-20T11:28:51.000+01:00,51.523370332,-0.015895559,34.0
2018-04-20T11:28:51.000+01:00,51.523370164,-0.015895628,34.0
2018-04-20T11:28:52.000+01:00,51.52337009,-0.015895818,34.0
2018-04-20T11:28:53.000+01:00,51.523369866,-0.0158961,34.0
2018-04-20T11:28:55.000+01:00,51.523369683,-0.015896293,34.0
2018-04-20T11:28:56.000+01:00,51.523369662,-0.015896461,34.0
2018-04-20T11:28:56.000+01:00,51.523369675,-0.015896716,34.0
2018-04-20T11:28:57.000+01:00,51.523369197,-0.015897104,34.0
2018-04-20T11:28:58.000+01:00,51.523368655,-0.015897364,34.0
2018-04-20T11:29:00.000+01:00,51.523368364,-0.015897555,34.0
2018-04-20T11:29:01.000+01:00,51.523368364,-0.015897555,34.0
2018-04-20T11:29:01.000+01:00,51.523368248,-0.015897607,34.0
2018-04-20T11:29:02.000+01:00,51.523368117,-0.015897685,34.0
2018-04-20T11:29:03.000+01:00,51.523368172,-0.015897732,34.0
2018-04-20T11:29:04.000+01:00,51.523368116,-0.015897826,34.0
2018-04-20T11:29:06.000+01:00,51.523368049,-0.015897903,34.0
2018-04-20T11:29:06.000+01:00,51.523368018,-0.015897894,32.0
2018-04-20T11:29:07.000+01:00,51.523367997,-0.01589791,32.0
2018-04-20T11:29:09.000+01:00,51.523366901,-0.015898174,32.0
2018-04-20T11:29:09.000+01:00,51.523366901,-0.015898174,32.0
2018-04-20T11:29:10.000+01:00,51.523366344,-0.01589862,32.0
2018-04-20T11:29:11.000+01:00,51.523366034,-0.015898808,32.0
2018-04-20T11:29:12.000+01:00,51.523366027,-0.015898904,32.0
2018-04-20T11:29:14.000+01:00,51.523365964,-0.015899108,32.0
2018-04-20T11:29:14.000+01:00,51.523365884,-0.01589949,32.0
2018-04-20T11:29:16.000+01:00,51.523365736,-0.015899922,32.0
2018-04-20T11:29:16.000+01:00,51.523365923,-0.015900101,31.0
2018-04-20T11:29:17.000+01:00,51.523366239,-0.015900188,31.0
2018-04-20T11:29:18.000+01:00,51.523366442,-0.015901023,31.0
2018-04-20T11:29:19.000+01:00,51.523366122,-0.015903791,31.0
2018-04-20T11:29:21.000+01:00,51.523367346,-0.01590691,31.0
2018-04-20T11:29:21.000+01:00,51.523366185,-0.015921478,31.0
2018-04-20T11:29:23.000+01:00,51.523368368,-0.015924679,31.0
2018-04-20T11:29:23.000+01:00,51.523372787,-0.015928313,31.0
2018-04-20T11:29:24.000+01:00,51.523374906,-0.015929678,31.0
2018-04-20T11:29:25.000+01:00,51.523376112,-0.015932894,31.0
2018-04-20T11:29:26.000+01:00,51.523377315,-0.015934576,31.0
2018-04-20T11:29:27.000+01:00,51.523378261,-0.015936166,28.0
2018-04-20T11:29:28.000+01:00,51.523382083,-0.015937439,28.0
2018-04-20T11:29:29.000+01:00,51.523386946,-0.015942134,28.0
2018-04-20T11:29:30.000+01:00,51.523394265,-0.015951068,28.0
2018-04-20T11:29:31.000+01:00,51.523398348,-0.015949593,28.0
2018-04-20T11:29:32.000+01:00,51.52340645,-0.01595413,28.0
2018-04-20T11:29:33.000+01:00,51.523417885,-0.015961567,28.0
2018-04-20T11:29:34.000+01:00,51.523430741,-0.015975408,28.0
2018-04-20T11:29:35.000+01:00,51.523439842,-0.015988539,28.0
2018-04-20T11:29:36.000+01:00,51.523447623,-0.016000675,28.0
2018-04-20T11:29:37.000+01:00,51.523453955,-0.016010834,28.0
2018-04-20T11:29:38.000+01:00,51.523456132,-0.016018911,28.0
2018-04-20T11:29:39.000+01:00,51.523456548,-0.016024841,28.0
2018-04-20T11:29:40.000+01:00,51.523457235,-0.016027505,27.0
2018-04-20T11:29:41.000+01:00,51.523467434,-0.01603973,27.0
2018-04-20T11:29:42.000+01:00,51.52347441,-0.016050078,27.0
2018-04-20T11:29:43.000+01:00,51.52347807,-0.016057094,27.0
2018-04-20T11:29:44.000+01:00,51.523472703,-0.016060647,27.0
2018-04-20T11:29:45.000+01:00,51.523482066,-0.016066708,27.0
2018-04-20T11:29:46.000+01:00,51.523492769,-0.016060942,27.0
2018-04-20T11:29:47.000+01:00,51.523494081,-0.016057107,28.0
2018-04-20T11:29:48.000+01:00,51.523520341,-0.016046594,28.0
2018-04-20T11:29:49.000+01:00,51.523536468,-0.016032041,28.0
2018-04-20T11:29:50.000+01:00,51.523546308,-0.016023163,29.0
2018-04-20T11:29:51.000+01:00,51.523549499,-0.016017927,29.0
2018-04-20T11:29:52.000+01:00,51.523559069,-0.016011851,31.0
2018-04-20T11:29:53.000+01:00,51.523574243,-0.015993774,31.0
2018-04-20T11:29:54.000+01:00,51.523583482,-0.015983149,31.0
2018-04-20T11:29:55.000+01:00,51.523598099,-0.015973247,31.0
2018-04-20T11:29:57.000+01:00,51.523609398,-0.015962968,31.0
2018-04-20T11:29:57.000+01:00,51.523609398,-0.015962968,32.0
2018-04-20T11:29:58.000+01:00,51.523619188,-0.015957101,33.0
2018-04-20T11:29:59.000+01:00,51.523625227,-0.015950592,36.0
2018-04-20T11:30:01.000+01:00,51.523658326,-0.015927735,36.0
2018-04-20T11:30:01.000+01:00,51.523658326,-0.015927735,34.0
